OID_,ชุมชน,รหัสเขต,รหัสไปรษณีย์,รหัสประเภทชุมชน,ละติจูด,ลองจิจูด,เขต,แขวง,ประเภทชุมชน
607,ชุมชนพูนบำเพ็ญ,1022,102208,5,13.74496637,100.4148997,เขตภาษีเจริญ,แขวงคลองขวาง,ชุมชนเมือง
943,ชุมชนแก้วกลม,1035,103501,5,13.69364736,100.4400447,เขตจอมทอง,แขวงบางขุนเทียน,ชุมชนเมือง
1484,ชุมชนหมู่บ้านสายทิพย์,1042,104201,5,13.91625117,100.6357771,เขตสายไหม,แขวงสายไหม,ชุมชนเมือง
1485,ชุมชนเสนาวัฒนา,1042,104203,5,13.88672912,100.6169728,เขตสายไหม,แขวงคลองถนน,ชุมชนเมือง
200,ชุมชนปรกอรุณ,1016,101601,1,13.74354741,100.4870751,เขตบางกอกใหญ่,แขวงวัดอรุณ,ชุมชนแออัด
1061,ชุมชนแฟลต 1-10,1033,103301,6,13.71396825,100.5706832,เขตคลองเตย,แขวงคลองเตย,ชุมชนอาคารสูง
969,ชุมชนรวมใจ,1035,103504,5,13.68152195,100.4498906,เขตจอมทอง,แขวงจอมทอง,ชุมชนเมือง
1075,ชุมชนภูมิจิตร,1033,103303,5,13.71131356,100.5900348,เขตคลองเตย,แขวงพระโขนง,ชุมชนเมือง
1077,ชุมชนซอยเจริญสุข,1033,103301,5,13.7225681,100.5629923,เขตคลองเตย,แขวงคลองเตย,ชุมชนเมือง
1078,ชุมชนนภาศัพท์แยก 4,1033,103302,5,13.71980717,100.5750028,เขตคลองเตย,แขวงคลองตัน,ชุมชนเมือง
1084,ชุมชนแสนสบาย-แสนสุข,1033,103302,5,13.71765948,100.5744338,เขตคลองเตย,แขวงคลองตัน,ชุมชนเมือง
1085,ชุมชนตลาดปีนังพัฒนา,1033,103301,5,13.71720111,100.5569007,เขตคลองเตย,แขวงคลองเตย,ชุมชนเมือง
1086,ชุมชนหมู่บ้านเปรมฤทัย,1033,103303,5,13.70720302,100.5924941,เขตคลองเตย,แขวงพระโขนง,ชุมชนเมือง
1087,ชุมชนทรัพย์มโนทัย,1033,103302,5,13.714224,100.5759456,เขตคลองเตย,แขวงคลองตัน,ชุมชนเมือง
1088,ชุมชนกระทุ่มเสือปลา,1032,103201,5,13.71983578,100.6724151,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1089,ชุมชนสุเหร่าจระเข้ขบ,1032,103201,5,13.71153615,100.6965876,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1090,ชุมชนเปรมฤทัย 20,1032,103202,5,13.68229552,100.6403131,เขตประเวศ,แขวงหนองบอน,ชุมชนเมือง
1091,ชุมชนอ่อนนุช 40 ไร่,1032,103201,5,13.71406733,100.7044179,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1092,ชุมชนมัสยิดดอกไม้,1032,103203,5,13.70246815,100.6903101,เขตประเวศ,แขวงดอกไม้,ชุมชนเมือง
1093,ชุมชนริมคลองประเวศ,1032,103201,5,13.72120764,100.6673675,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1094,ชุมชนสุเหร่าทางควาย,1032,103201,5,13.72095551,100.6645458,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1099,ชุมชนสุเหร่าบึงหนองบอน,1032,103201,5,13.71418675,100.6522296,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1100,ชุมชนเปรมฤทัย 72-74,1032,103201,5,13.71543326,100.6550582,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1101,ชุมชนมิตรภาพ ซอย 6,1032,103202,5,13.69808407,100.636586,เขตประเวศ,แขวงหนองบอน,ชุมชนเมือง
1073,ชุมชนแฟลต 19-22,1033,103301,6,13.71103387,100.571579,เขตคลองเตย,แขวงคลองเตย,ชุมชนอาคารสูง
1079,ชุมชนอาคารทรัพย์สิน 26-7,1033,103301,6,13.72164984,100.5609706,เขตคลองเตย,แขวงคลองเตย,ชุมชนอาคารสูง
349,ชุมชนคลองพระยาเกษม,1018,101803,1,13.71419801,100.5017298,เขตคลองสาน,แขวงบางลำภูล่าง,ชุมชนแออัด
1102,ชุมชนทับช้างล่างฝั่งธน,1032,103201,5,13.73045437,100.6859892,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1103,ชุมชนสุขาภิบาล 2 (ซอยโรงถ่าน),1032,103201,5,13.7069614,100.7046439,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1104,ชุมชนอ่อนนุช 19 ไร่,1032,103201,5,13.71037925,100.7096978,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
1105,ชุมชนคลองมอญ,1032,103201,5,13.72352294,100.6685026,เขตประเวศ,แขวงประเวศ,ชุมชนเมือง
350,ชุมชนซอยวัฒนา,1018,101803,1,13.71647159,100.4949947,เขตคลองสาน,แขวงบางลำภูล่าง,ชุมชนแออัด
1144,ชุมชนหัวป่า,1034,103401,5,13.71374556,100.6383956,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง
1146,ชุมชนดาราฉาย,1034,103401,5,13.70316909,100.6358076,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง
1147,ชุมชนพัฒนาริมคลองบ้านป่า,1034,103401,5,13.73121524,100.6099279,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง
1148,ชุมชนแหลมทองพัฒนา,1034,103401,5,13.72938787,100.6170719,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง
1149,ชุมชนหมู่บ้านเกษรา-ฐิติพร,1034,103401,5,13.74032108,100.6190516,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง
1973,ชุมชนสัมพันธ์สายน้ำผึ้ง,1042,104203,5,13.88778232,100.6203572,เขตสายไหม,แขวงคลองถนน,ชุมชนเมือง
1486,ชุมชนหมู่บ้านอัมพรเพลส 2,1042,104202,5,13.91025952,100.6781971,เขตสายไหม,แขวงออเงิน,ชุมชนเมือง
1489,ชุมชนหมู่บ้านซิลค์วิลเลจ,1042,104201,5,13.91936679,100.6589233,เขตสายไหม,แขวงสายไหม,ชุมชนเมือง
1492,ชุมชนหมู่บ้านเลิศปิยะวรรณ,1042,104201,5,13.92314035,100.670184,เขตสายไหม,แขวงสายไหม,ชุมชนเมือง
1493,ชุมชนหมู่บ้านเกาะแก้ววิลล่า,1042,104203,5,13.9070828,100.6362308,เขตสายไหม,แขวงคลองถนน,ชุมชนเมือง
394,ชุมชนเคหะชุมชนร่มเกล้า โซนหลังคาเขียว,1011,101102,5,13.76661294,100.7348878,เขตลาดกระบัง,แขวงคลองสองต้นนุ่น,ชุมชนเมือง
430,ชุมชนหมู่บ้านเค.ซี.ร่มเกล้า,1010,101001,5,13.77887341,100.7457793,เขตมีนบุรี,แขวงมีนบุรี,ชุมชนเมือง
657,ชุมชนซอยดอกรัก,1021,102107,5,13.6229052,100.412821,เขตบางขุนเทียน,แขวงแสมดำ,ชุมชนเมือง
730,ชุมชนซอยพัฒนสิน,1028,102803,5,13.71132303,100.5385465,เขตสาทร,แขวงทุ่งมหาเมฆ,ชุมชนเมือง
731,ชุมชนชวนชื่น,1028,102801,5,13.71137991,100.5337576,เขตสาทร,แขวงทุ่งวัดดอน,ชุมชนเมือง
